indicator_abbr,indicator_name_x,setting,iso3,year,source,dimension,subgroup_order,subgroup,age_standardized,estimate,ci_lb,ci_ub,se,survey_population,note,indicator_scale,ordered_dimension,reference_subgroup,source_link,date_downloaded,countryprofile,Category,Short name,indicator_name_y,Sex,Age range,life-course stage,socio-eco
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",4,INCOME_Q4_SECOND_HIGHEST,,1.36,0.46,3.24,1.24,357.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Estonia,EST,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",5,INCOME_Q5_HIGHEST,,1.1,0.23,3.27,1.05,265.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,4.54,2.3,8.02,2.03,241.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,9.99,6.3,14.88,3.91,210.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,1.54,0.31,4.34,1.22,199.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,0.0,0.0,1.8,0.0,203.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,0.0,0.0,1.35,0.0,271.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,5.96,3.37,9.31,2.4,274.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,0.53,0.01,2.4,0.73,230.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,2.5,0.86,5.01,1.38,257.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",4,INCOME_Q4_SECOND_HIGHEST,,0.55,0.07,2.14,0.47,335.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",5,INCOME_Q5_HIGHEST,,0.0,0.0,1.1,0.0,335.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",1,INCOME_Q1_LOWEST,,0.81,0.2,1.88,0.77,543.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",2,INCOME_Q2_SECOND_LOWEST,,0.22,0.02,0.72,0.25,1002.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",3,INCOME_Q3_MIDDLE,,0.11,0.0,0.58,0.13,952.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",4,INCOME_Q4_SECOND_HIGHEST,,0.72,0.27,1.61,0.5,808.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",Finland,FIN,2020,EUSILC_MICRO,"By income quintile, age: 65+, sex: all",5,INCOME_Q5_HIGHEST,,0.0,0.0,0.45,0.0,826.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",all,65+,Elderly,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",France,FRA,2023,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",1,INCOME_Q1_LOWEST,,18.64,15.21,22.63,2.99,449.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",France,FRA,2023,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",2,INCOME_Q2_SECOND_LOWEST,,9.19,6.66,12.53,2.39,409.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",France,FRA,2023,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",3,INCOME_Q3_MIDDLE,,3.13,1.54,5.43,1.38,358.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",France,FRA,2023,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",4,INCOME_Q4_SECOND_HIGHEST,,3.6,1.84,6.08,1.46,340.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",France,FRA,2023,EUSILC_MICRO,"By income quintile, age: 16-24, sex: female",5,INCOME_Q5_HIGHEST,,1.72,0.56,3.95,0.86,292.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",female,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",France,FRA,2023,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",1,INCOME_Q1_LOWEST,,16.68,13.18,20.64,2.98,408.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",France,FRA,2023,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",2,INCOME_Q2_SECOND_LOWEST,,8.94,6.33,12.26,2.37,390.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
s1_015,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",France,FRA,2023,EUSILC_MICRO,"By income quintile, age: 16-24, sex: male",3,INCOME_Q3_MIDDLE,,2.79,1.43,5.05,1.22,385.0,,100,1,0,https://ec.europa.eu/eurostat/web/microdata/european-union-statistics-on-income-and-living-conditions,15/10/2024,1.0,Living environment / Housing,Severe housing deprivation rate,"Percentage of people living in an overcrowded dwelling that also lacks a bath and indoor toilet, or is damp or too dark",male,16-24,Young adults,By income quintile
